	GZMK40	Cytotoxic2	Exhausted5	IFNG6	TLS9	TcellInflamedGEP18	KoreaResponderNetwork30	IMCISION_DysfunctionalTrajectory238	IMCISION_SharedTrajectory84
GZMK40	1.0000000000000004	0.9808018068887637	0.6239412761151891	0.6758893280632412	0.5448898927159798	0.39017504234895545	0.9695087521174482	0.5245623941276117	0.05251270468661778
Cytotoxic2	0.9808018068887637	1.0000000000000004	0.5279503105590064	0.6216826651609263	0.49858836815358576	0.311123658949746	0.9887069452286849	0.43421795595708657	-0.020892151326933943
Exhausted5	0.6239412761151891	0.5279503105590064	1.0000000000000004	0.757199322416714	0.12365894974590627	0.7989836250705818	0.495200451722191	0.875776397515528	0.6442687747035575
IFNG6	0.6758893280632412	0.6216826651609263	0.757199322416714	1.0000000000000004	0.0863918690005647	0.8859401468097122	0.5663466967814796	0.9198193111236592	0.6058723884810843
TLS9	0.5448898927159798	0.49858836815358576	0.12365894974590627	0.0863918690005647	1.0000000000000004	-0.1552795031055901	0.5177865612648223	-0.05590062111801242	-0.3642010163749295
TcellInflamedGEP18	0.39017504234895545	0.311123658949746	0.7989836250705818	0.8859401468097122	-0.1552795031055901	1.0000000000000002	0.25239977413890463	0.9604743083003953	0.8723884810841334
KoreaResponderNetwork30	0.9695087521174482	0.9887069452286849	0.495200451722191	0.5663466967814796	0.5177865612648223	0.25239977413890463	1.0000000000000004	0.3777526821005082	-0.07284020327498587
IMCISION_DysfunctionalTrajectory238	0.5245623941276117	0.43421795595708657	0.875776397515528	0.9198193111236592	-0.05590062111801242	0.9604743083003953	0.3777526821005082	1.0000000000000004	0.7876905702992661
IMCISION_SharedTrajectory84	0.05251270468661778	-0.020892151326933943	0.6442687747035575	0.6058723884810843	-0.3642010163749295	0.8723884810841334	-0.07284020327498587	0.7876905702992661	1.0000000000000002
